round,train_loss,val_loss,val_acc,lr
1,1.9996428934857249,,,0.0007000000000000001
2,2.07865195274353,,,0.0011500000000000002
3,1.935015207156539,,,0.0016000000000000003
4,1.9704678948968648,0.7506680507659912,80.92,0.00205
5,1.9353589933365583,,,0.0025
6,1.9619411831721663,,,0.00295
7,1.9337014138698578,,,0.0034000000000000002
8,1.8342676823027433,0.7776549308776856,80.52,0.00385
9,1.8819363391026855,,,0.0043
10,1.904448558203876,,,0.00475
11,1.788235419243574,,,0.005200000000000001
12,1.8080297053791583,0.7519921703338623,80.9,0.0056500000000000005
13,1.8513317972421646,,,0.0061
14,1.8666738880798222,,,0.007
15,1.8127538647502661,,,0.006996929905346005
16,1.7899633358232676,0.7977039108276367,79.98,0.006987725007373265
17,1.8429895581677556,,,0.0069724014546006735
18,1.7113926674239337,,,0.006950986129746768
19,1.8301815558224916,,,0.006923516602568321
20,1.8732884354889392,0.7660511123657227,80.9,0.00689004106395021
21,1.7792007941752672,,,0.006850618241362237
22,1.6786393778398634,,,0.006805317295831186
23,1.8050058021210134,,,0.0067542177006088815
24,1.7483276008628308,0.6892690448760986,83.62,0.0066974091017491045
25,1.6369158565066755,,,0.006634991160837947
26,1.6485269896686077,,,0.006567073380153525
27,1.755024453997612,,,0.006493774910561776
28,1.7174942065030336,0.722065217590332,82.94,0.006415224342485351
29,1.721205964870751,,,0.006331559480312319
30,1.7281372104771435,,,0.006242927100640443
31,1.5932407086715101,,,0.0061494826947811505
32,1.6373253292404115,0.6957454765319824,83.04,0.006051390195974943
33,1.6457892064005137,,,0.005948821691796782
34,1.6822063871659338,,,0.005841957122256007
35,1.6017732812091707,,,0.005730983964120417
36,1.6365205793641509,0.6669561569213868,84.26,0.005616096902018315
37,1.712591610569507,,,0.005497497486895514
38,1.6273544836789369,,,0.00537539378242649
39,1.5777292396873235,,,0.005250000000000002
40,1.597167875804007,0.6429174194335937,84.86,0.005121536122919519
41,1.6189466672018171,,,0.004990227520477757
42,1.5594700872898102,,,0.004856304552582363
43,1.6451787071302533,,,0.004720002165626356
44,1.5912044590339065,0.635230192565918,85.58,0.004581559480312319
45,1.6295493131503462,,,0.004441219372153433
46,1.4948342813178896,,,0.0042992280453872985
47,1.5458346343133598,,,0.00415583460105004
48,1.5203751063905657,0.613456729888916,85.42,0.0040112905999684445
