round,train_loss,val_loss,val_acc,lr
1,2.2839589096605777,,,0.0007000000000000001
2,2.1693320367485285,,,0.0011500000000000002
3,2.1818032708019017,,,0.0016000000000000003
4,1.9811977598816157,0.7258050594329833,81.12,0.00205
5,2.0038287926465275,,,0.0025
6,1.9209128148853778,,,0.00295
7,1.9717439297586679,,,0.0034000000000000002
8,1.9820159800350665,0.7142326290130615,81.8,0.00385
9,1.9753428665921091,,,0.0043
10,1.9282371116802097,,,0.00475
11,1.8397418720647694,,,0.005200000000000001
12,1.9311696659773587,0.7306420162200927,81.72,0.0056500000000000005
13,1.915775373391807,,,0.0061
14,1.8950847800821067,,,0.007
15,1.9342258417978884,,,0.006996929905346005
16,1.859758798778057,0.7324383792877197,80.88,0.006987725007373265
17,1.9359797026962042,,,0.0069724014546006735
18,1.8795404458418488,,,0.006950986129746768
19,1.8182214225642384,,,0.006923516602568321
20,1.8395077528432011,0.7166565101623535,82.12,0.00689004106395021
21,1.879713130556047,,,0.006850618241362237
22,1.9701697174459696,,,0.006805317295831186
23,1.873066739924252,,,0.0067542177006088815
24,1.8618674866855145,0.6871727291107178,82.76,0.0066974091017491045
25,1.855065126158297,,,0.006634991160837947
26,1.7815380685031414,,,0.006567073380153525
27,1.7905942636542023,,,0.006493774910561776
28,1.7677511730231346,0.6862857048034668,83.32,0.006415224342485351
29,1.766027599014342,,,0.006331559480312319
30,1.745169509574771,,,0.006242927100640443
31,1.8716101912781595,,,0.0061494826947811505
32,1.8923768302425743,0.6650073062896729,84.34,0.006051390195974943
33,1.875088919326663,,,0.005948821691796782
34,1.7794487436302007,,,0.005841957122256007
35,1.7960139026865363,,,0.005730983964120417
36,1.781342333741486,0.6585244235992431,83.8,0.005616096902018315
37,1.8350068291649222,,,0.005497497486895514
38,1.6780172835104168,,,0.00537539378242649
39,1.7865654441528023,,,0.005250000000000002
40,1.7905298262834548,0.64826764793396,83.74,0.005121536122919519
41,1.7507973847910763,,,0.004990227520477757
42,1.8168896393850447,,,0.004856304552582363
43,1.8439882086589932,,,0.004720002165626356
44,1.7362010015174747,0.6532851211547852,84.24,0.004581559480312319
