round,train_loss,val_loss,val_acc,lr
1,1.9699214881286025,,,0.0007000000000000001
2,2.136039247922599,,,0.0011500000000000002
3,1.9997173853218555,,,0.0016000000000000003
4,2.066369581595063,0.7412604625701904,80.88,0.00205
5,1.9426822206005454,,,0.0025
6,1.9309890942648054,,,0.00295
7,1.94712777081877,,,0.0034000000000000002
8,1.8771793618798256,0.7467940895080566,81.04,0.00385
9,1.9188594227656721,,,0.0043
10,1.8797431882470845,,,0.00475
11,1.902669493481517,,,0.005200000000000001
12,1.8594392824918031,0.7503692543029785,80.96,0.0056500000000000005
13,1.8319958075881004,,,0.0061
14,1.820191048271954,,,0.007
15,1.8327476209029556,,,0.006996929905346005
16,1.8178951065987348,0.7560586051940918,80.18,0.006987725007373265
17,1.7606252365745605,,,0.0069724014546006735
18,1.7000813748687507,,,0.006950986129746768
19,1.841443227045238,,,0.006923516602568321
20,1.7947678050026297,0.721529797744751,82.12,0.00689004106395021
21,1.7586583318188787,,,0.006850618241362237
22,1.7381755447015166,,,0.006805317295831186
23,1.731480480916798,,,0.0067542177006088815
24,1.8169423239305615,0.6836783382415772,83.1,0.0066974091017491045
25,1.7049102237448097,,,0.006634991160837947
26,1.7034505157731474,,,0.006567073380153525
27,1.7448093365877866,,,0.006493774910561776
28,1.8097939653322102,0.6992064476013183,83.68,0.006415224342485351
29,1.845457247644663,,,0.006331559480312319
30,1.7266354339197278,,,0.006242927100640443
31,1.6484878215938807,,,0.0061494826947811505
32,1.6967546476051212,0.6448492908477783,84.54,0.006051390195974943
33,1.7049683804623783,,,0.005948821691796782
34,1.6727428674697875,,,0.005841957122256007
35,1.687474938109517,,,0.005730983964120417
36,1.7611411961726844,0.6527911209106445,84.76,0.005616096902018315
37,1.731332970224321,,,0.005497497486895514
38,1.6469054371118546,,,0.00537539378242649
39,1.734371663723141,,,0.005250000000000002
40,1.6928854625672103,0.6628516849517823,84.26,0.005121536122919519
41,1.7523209167644382,,,0.004990227520477757
42,1.7012848467566073,,,0.004856304552582363
43,1.6750564077869057,,,0.004720002165626356
44,1.678332309797406,0.6415806396484375,84.84,0.004581559480312319
45,1.7226100338622927,,,0.004441219372153433
46,1.6935353439301253,,,0.0042992280453872985
47,1.6256188778206706,,,0.00415583460105004
48,1.631604211218655,0.616770079421997,85.06,0.0040112905999684445
