round,train_loss,val_loss,val_acc,lr
1,1.6690767593681812,,,0.0007000000000000001
2,1.6893614210188388,,,0.0007000000000000001
3,1.7369454368948936,,,0.0007000000000000001
4,1.8015743531286716,,,0.0007000000000000001
5,1.845011828839779,,,0.0011500000000000002
6,1.7546469479799272,,,0.0011500000000000002
7,1.518641710281372,,,0.0011500000000000002
8,1.8171304315328598,,,0.0011500000000000002
9,1.8151028893887997,,,0.0016000000000000003
10,1.7420899398624896,,,0.0016000000000000003
11,1.7766061834990978,,,0.0016000000000000003
12,1.652023757249117,,,0.0016000000000000003
13,1.64635239392519,,,0.00205
14,1.7337771333754062,,,0.00205
15,1.7348552785813809,,,0.00205
16,1.776899079978466,0.9625488960266113,75.64,0.00205
17,1.78167290315032,,,0.0025
18,1.9593910038471223,,,0.0025
19,1.865288172662258,,,0.0025
20,1.8256497658789157,,,0.0025
21,1.7445611223578452,,,0.00295
22,1.6658280029892922,,,0.00295
23,1.6362525440752507,,,0.00295
24,1.5785549633204936,,,0.00295
25,1.56557883284986,,,0.0034000000000000002
26,1.7190033778548242,,,0.0034000000000000002
27,1.5680465813726188,,,0.0034000000000000002
28,1.6832263864576817,,,0.0034000000000000002
29,1.8248531356453896,,,0.00385
30,1.7022613011300565,,,0.00385
31,1.805683895945549,,,0.00385
32,1.7065740697085858,0.9036320281982422,77.28,0.00385
33,1.7358759559690953,,,0.0043
34,1.4816995210945607,,,0.0043
35,1.5823486998677254,,,0.0043
36,1.5393803969025612,,,0.0043
37,1.7142354823648929,,,0.00475
38,1.7803147722035646,,,0.00475
39,1.8282907739281655,,,0.00475
40,1.9056219205260276,,,0.00475
41,1.5419850416481495,,,0.005200000000000001
42,1.738217355683446,,,0.005200000000000001
43,1.6449333749711514,,,0.005200000000000001
44,1.775045931339264,,,0.005200000000000001
45,1.5221011981368064,,,0.0056500000000000005
46,1.676928710192442,,,0.0056500000000000005
47,1.7466957435011863,,,0.0056500000000000005
48,1.69817431345582,1.0101458595275878,73.2,0.0056500000000000005
49,1.6951819345355035,,,0.0061
50,1.526897620409727,,,0.0061
51,1.5930108793079854,,,0.0061
52,1.6947596658021211,,,0.0061
53,1.5923854783177376,,,0.007
54,1.6656797640025616,,,0.007
55,1.799453465640545,,,0.007
56,1.7519710972905158,,,0.007
57,1.5965705059468747,,,0.006996929905346005
58,1.6564007140696049,,,0.006996929905346005
59,1.730129050835967,,,0.006996929905346005
60,1.8864997804164887,,,0.006996929905346005
61,1.701953674852848,,,0.006987725007373265
62,1.605775159224868,,,0.006987725007373265
63,1.530032141506672,,,0.006987725007373265
64,1.5833632685244083,0.9566422592163086,76.32,0.006987725007373265
65,1.5248038303107023,,,0.0069724014546006735
66,1.6063694007694722,,,0.0069724014546006735
67,1.6023797579109669,,,0.0069724014546006735
