round,train_loss,val_loss,val_acc,lr
1,1.7272157937288284,,,0.0007000000000000001
2,1.8761246517300605,,,0.0007000000000000001
3,1.8545953169465066,,,0.0007000000000000001
4,1.8143736071884633,,,0.0007000000000000001
5,1.7719298560172319,,,0.0011500000000000002
6,1.8758278623223306,,,0.0011500000000000002
7,1.70413289219141,,,0.0011500000000000002
8,1.7142004646360873,,,0.0011500000000000002
9,1.7135332360863686,,,0.0016000000000000003
10,1.6199751868844032,,,0.0016000000000000003
11,1.686432771384716,,,0.0016000000000000003
12,1.7901650957763195,,,0.0016000000000000003
13,1.6719885721802712,,,0.00205
14,1.7444998543709516,,,0.00205
15,1.660289677977562,,,0.00205
16,1.636766394227743,0.8298452262878417,79.06,0.00205
17,1.5405659630894661,,,0.0025
18,1.5858262009918689,,,0.0025
19,1.5902524702250957,,,0.0025
20,1.6244102239608764,,,0.0025
21,1.6462605491280555,,,0.00295
22,1.6053761407732963,,,0.00295
23,1.5582567937672138,,,0.00295
24,1.6377900689840317,,,0.00295
25,1.6423236854374408,,,0.0034000000000000002
26,1.6555462054908276,,,0.0034000000000000002
27,1.6796371698379517,,,0.0034000000000000002
28,1.585674910992384,,,0.0034000000000000002
29,1.5769254587590695,,,0.00385
30,1.6351588301360607,,,0.00385
31,1.5100467443466186,,,0.00385
32,1.7239549409598112,0.8989527084350586,77.74,0.00385
33,1.9067303664982318,,,0.0043
34,1.7549190945923328,,,0.0043
35,1.7275571808218957,,,0.0043
36,1.5764534533023835,,,0.0043
37,1.6349702924489975,,,0.00475
38,1.707245769351721,,,0.00475
39,1.7093735799193381,,,0.00475
40,1.6335158430039882,,,0.00475
41,1.5985173761844635,,,0.005200000000000001
42,1.5100107979029418,,,0.005200000000000001
43,1.589424591511488,,,0.005200000000000001
44,1.508598008006811,,,0.005200000000000001
45,1.6466018289327622,,,0.0056500000000000005
46,1.6025027081370353,,,0.0056500000000000005
47,1.7742563437670469,,,0.0056500000000000005
48,1.680453546345234,0.8692137062072753,77.56,0.0056500000000000005
49,1.5105136137455701,,,0.0061
50,1.6188061363995074,,,0.0061
51,1.6830713868141174,,,0.0061
52,1.7235841423273086,,,0.0061
53,1.6120446130633355,,,0.007
54,1.732888551056385,,,0.007
55,1.795113855600357,,,0.007
56,1.6132957834750414,,,0.007
57,1.7727956034243106,,,0.006996929905346005
58,1.6286295078694821,,,0.006996929905346005
59,1.685868752002716,,,0.006996929905346005
60,1.6689685456454755,,,0.006996929905346005
61,1.56893055960536,,,0.006987725007373265
62,1.5479498647153378,,,0.006987725007373265
63,1.6576610300689936,,,0.006987725007373265
64,1.5532864719629287,0.838815769958496,78.98,0.006987725007373265
65,1.336339171603322,,,0.0069724014546006735
66,1.7279904060065747,,,0.0069724014546006735
67,1.6868158608675003,,,0.0069724014546006735
68,1.560021622478962,,,0.0069724014546006735
69,1.591142026335001,,,0.006950986129746768
70,1.5831497594714166,,,0.006950986129746768
71,1.6372174963355064,,,0.006950986129746768
72,1.57051233202219,,,0.006950986129746768
73,1.6021133244037629,,,0.006923516602568321
74,1.7025106497108937,,,0.006923516602568321
75,1.5569988012313842,,,0.006923516602568321
76,1.502192920446396,,,0.006923516602568321
77,1.5876674924045802,,,0.00689004106395021
78,1.6764991290867328,,,0.00689004106395021
79,1.6240763127803803,,,0.00689004106395021
80,1.5598778814077376,0.8301147361755371,78.54,0.00689004106395021
81,1.7139629021286964,,,0.006850618241362237
82,1.6859841659665107,,,0.006850618241362237
83,1.6284389242529869,,,0.006850618241362237
84,1.5695786744356155,,,0.006850618241362237
85,1.4453082337975502,,,0.006805317295831186
86,1.6648852586746217,,,0.006805317295831186
87,1.5399586342275142,,,0.006805317295831186
88,1.4718728356063366,,,0.006805317295831186
89,1.50831520780921,,,0.0067542177006088815
90,1.3854481674730779,,,0.0067542177006088815
91,1.4211297024041414,,,0.0067542177006088815
92,1.6350475184619426,,,0.0067542177006088815
93,1.5325525186955928,,,0.0066974091017491045
94,1.4411125626415013,,,0.0066974091017491045
95,1.4027713045477868,,,0.0066974091017491045
96,1.5514929480850697,0.7740357696533203,80.76,0.0066974091017491045
97,1.4867002949118615,,,0.006634991160837947
98,1.4742372915148736,,,0.006634991160837947
99,1.5566386498510838,,,0.006634991160837947
100,1.5047003515064716,,,0.006634991160837947
101,1.5875471703708173,,,0.006567073380153525
102,1.4692456319928169,,,0.006567073380153525
103,1.5690548956394195,,,0.006567073380153525
104,1.527804809063673,,,0.006567073380153525
105,1.5742578849196434,,,0.006493774910561776
106,1.400792223215103,,,0.006493774910561776
107,1.6188717737793923,,,0.006493774910561776
108,1.4725526008754968,,,0.006493774910561776
109,1.5898977383971213,,,0.006415224342485351
110,1.5068894255906344,,,0.006415224342485351
111,1.6546143420040607,,,0.006415224342485351
112,1.4207895323634148,0.7377052825927735,82.38,0.006415224342485351
113,1.5192765668034554,,,0.006331559480312319
114,1.4968492813408374,,,0.006331559480312319
115,1.4614614974707365,,,0.006331559480312319
116,1.4047830790281295,,,0.006331559480312319
117,1.4901800118386745,,,0.006242927100640443
118,1.4523638941347599,,,0.006242927100640443
119,1.4277719415724277,,,0.006242927100640443
120,1.4875383924692869,,,0.006242927100640443
121,1.4956722304224968,,,0.0061494826947811505
122,1.4829496826976538,,,0.0061494826947811505
123,1.5895062506198883,,,0.0061494826947811505
124,1.4657879430800675,,,0.0061494826947811505
125,1.4858010977506637,,,0.006051390195974943
126,1.4646156966686248,,,0.006051390195974943
127,1.4864337593317032,,,0.006051390195974943
128,1.5473887480795383,0.770765032196045,80.4,0.006051390195974943
129,1.4201205097138883,,,0.005948821691796782
130,1.5860752064734698,,,0.005948821691796782
131,1.3860909998416902,,,0.005948821691796782
132,1.542097593843937,,,0.005948821691796782
133,1.5494179304689168,,,0.005841957122256007
134,1.669520439952612,,,0.005841957122256007
135,1.2919461440294981,,,0.005841957122256007
136,1.3046012945473193,,,0.005841957122256007
137,1.4853768944740295,,,0.005730983964120417
138,1.4446711793541909,,,0.005730983964120417
139,1.4001093946397305,,,0.005730983964120417
140,1.4126677714288234,,,0.005730983964120417
141,1.3701783504337073,,,0.005616096902018315
142,1.5110903918743133,,,0.005616096902018315
143,1.4182598449289798,,,0.005616096902018315
144,1.4680614300072192,0.6852674476623535,82.96,0.005616096902018315
145,1.5561758041381837,,,0.005497497486895514
146,1.4371966317296028,,,0.005497497486895514
147,1.4283847033977508,,,0.005497497486895514
148,1.5317295238375663,,,0.005497497486895514
149,1.534381727874279,,,0.00537539378242649
150,1.6354427561163902,,,0.00537539378242649
151,1.4258675128221512,,,0.00537539378242649
152,1.4760285586118698,,,0.00537539378242649
153,1.4511213019490241,,,0.005250000000000002
154,1.4595426432788372,,,0.005250000000000002
155,1.5285093873739242,,,0.005250000000000002
156,1.4689557626843452,,,0.005250000000000002
157,1.3930392414331436,,,0.005121536122919519
158,1.495251138880849,,,0.005121536122919519
159,1.4177748322486878,,,0.005121536122919519
160,1.4061194129288197,0.7168018096923828,82.4,0.005121536122919519
161,1.4272079937160016,,,0.004990227520477757
162,1.5091862045228481,,,0.004990227520477757
163,1.5269965648651123,,,0.004990227520477757
164,1.4646998919546603,,,0.004990227520477757
165,1.5563883468508721,,,0.004856304552582363
166,1.539654940366745,,,0.004856304552582363
167,1.4139222264289857,,,0.004856304552582363
168,1.5381498463451861,,,0.004856304552582363
169,1.542451792396605,,,0.004720002165626356
170,1.4348663084208966,,,0.004720002165626356
171,1.4631589904427529,,,0.004720002165626356
172,1.3325130492448807,,,0.004720002165626356
173,1.4449111998081208,,,0.004581559480312319
174,1.4488476082682609,,,0.004581559480312319
175,1.433141828328371,,,0.004581559480312319
176,1.598590037226677,0.6822686866760254,83.94,0.004581559480312319
177,1.2878947757184505,,,0.004441219372153433
178,1.5188046537339688,,,0.004441219372153433
179,1.5263751085847617,,,0.004441219372153433
180,1.4781151950359344,,,0.004441219372153433
181,1.3156447909772395,,,0.0042992280453872985
182,1.4972069710493088,,,0.0042992280453872985
183,1.4972215205430985,,,0.0042992280453872985
184,1.5534179717302323,,,0.0042992280453872985
185,1.4419327586889268,,,0.00415583460105004
186,1.4477973863482476,,,0.00415583460105004
187,1.5632426850497723,,,0.00415583460105004
188,1.4946556933224202,,,0.00415583460105004
189,1.4840528666973114,,,0.0040112905999684445
190,1.390961292758584,,,0.0040112905999684445
191,1.4554468020796776,,,0.0040112905999684445
192,1.4627392992377282,0.6875632652282715,83.62,0.0040112905999684445
