round,train_loss,val_loss,val_acc,lr
1,1.7063259430229665,,,0.0007000000000000001
2,1.8650164231657982,,,0.0007000000000000001
3,1.8240718863904477,,,0.0007000000000000001
4,1.5886395268142224,,,0.0007000000000000001
5,1.5719348698854447,,,0.0011500000000000002
6,1.781444300711155,,,0.0011500000000000002
7,1.7686266332864762,,,0.0011500000000000002
8,1.7240745201706886,,,0.0011500000000000002
9,1.7806942421942948,,,0.0016000000000000003
10,1.5614197865128516,,,0.0016000000000000003
11,1.6898291513323784,,,0.0016000000000000003
12,1.6517873518168926,,,0.0016000000000000003
13,1.6512623600661755,,,0.00205
14,1.6675022140145301,,,0.00205
15,1.695921418070793,,,0.00205
16,1.7011835440993308,0.856114338684082,78.38,0.00205
17,1.6778268575668336,,,0.0025
18,1.676945022493601,,,0.0025
19,1.7785677850246429,,,0.0025
20,1.5805396676063537,,,0.0025
21,1.7161204222589732,,,0.00295
22,1.8352140862494708,,,0.00295
23,1.5880770433694125,,,0.00295
24,1.6336813248693942,,,0.00295
25,1.7487505547702313,,,0.0034000000000000002
26,1.8833833634853363,,,0.0034000000000000002
27,1.7579998195171356,,,0.0034000000000000002
28,1.7040030367672443,,,0.0034000000000000002
29,1.7616176269948483,,,0.00385
30,1.672962260618806,,,0.00385
31,1.555467439442873,,,0.00385
32,1.6747082784771918,0.8620285423278808,78.24,0.00385
33,1.786975520849228,,,0.0043
34,1.6757957994937898,,,0.0043
35,1.7251823011785745,,,0.0043
36,1.5565350487828256,,,0.0043
37,1.9397943258285522,,,0.00475
38,1.5943508431315423,,,0.00475
39,1.826243159174919,,,0.00475
40,1.7808972224593163,,,0.00475
41,1.566286028921604,,,0.005200000000000001
42,1.7136007376015185,,,0.005200000000000001
43,1.652516857534647,,,0.005200000000000001
44,1.6709008805453778,,,0.005200000000000001
45,1.5409511618316174,,,0.0056500000000000005
46,1.7899468965828418,,,0.0056500000000000005
47,1.803437177836895,,,0.0056500000000000005
48,1.7975900061428547,0.904333659362793,76.42,0.0056500000000000005
49,1.7116854466497897,,,0.0061
50,1.623209122940898,,,0.0061
51,1.5872513242065907,,,0.0061
52,1.8261347353458404,,,0.0061
53,1.8342533707618713,,,0.007
54,1.7428858861327172,,,0.007
55,1.67845369130373,,,0.007
56,1.9220726005733013,,,0.007
57,1.7678741440176964,,,0.006996929905346005
58,1.7267829343676566,,,0.006996929905346005
59,1.6935983523726463,,,0.006996929905346005
60,1.7420277431607247,,,0.006996929905346005
61,1.6813534416258336,,,0.006987725007373265
62,1.6457928456366062,,,0.006987725007373265
63,1.6623263299465179,,,0.006987725007373265
64,1.7999362871050835,0.9850917152404786,74.88,0.006987725007373265
65,1.5806424140930175,,,0.0069724014546006735
66,1.5150858603417874,,,0.0069724014546006735
67,1.693764439225197,,,0.0069724014546006735
68,1.6066445410251617,,,0.0069724014546006735
69,1.519669009745121,,,0.006950986129746768
70,1.51045488640666,,,0.006950986129746768
71,1.6704860150814056,,,0.006950986129746768
72,1.6921148791909217,,,0.006950986129746768
73,1.6468370795249938,,,0.006923516602568321
74,1.6672904811799527,,,0.006923516602568321
75,1.6620010294020175,,,0.006923516602568321
76,1.8303688935935498,,,0.006923516602568321
77,1.5595973864197732,,,0.00689004106395021
78,1.6578506112098694,,,0.00689004106395021
79,1.680794209986925,,,0.00689004106395021
80,1.6218478739261628,0.8206347358703613,79.54,0.00689004106395021
81,1.7576321169734002,,,0.006850618241362237
82,1.5627868983894586,,,0.006850618241362237
83,1.4257597647607327,,,0.006850618241362237
84,1.4219926357269288,,,0.006850618241362237
85,1.5745149098336697,,,0.006805317295831186
86,1.711472762003541,,,0.006805317295831186
87,1.7249470725655556,,,0.006805317295831186
88,1.7124155357480049,,,0.006805317295831186
89,1.4479942791163922,,,0.0067542177006088815
90,1.5165454480797051,,,0.0067542177006088815
91,1.5197281755506993,,,0.0067542177006088815
92,1.6170097596943378,,,0.0067542177006088815
93,1.7620790764689445,,,0.0066974091017491045
94,1.5518431290984154,,,0.0066974091017491045
95,1.4898319333791732,,,0.0066974091017491045
96,1.6038442462682725,0.8822201400756836,76.74,0.0066974091017491045
97,1.500223945826292,,,0.006634991160837947
98,1.5042387761175633,,,0.006634991160837947
99,1.6264350175857545,,,0.006634991160837947
100,1.482761724293232,,,0.006634991160837947
101,1.3678641188889742,,,0.006567073380153525
102,1.5751376569271087,,,0.006567073380153525
103,1.572836472094059,,,0.006567073380153525
104,1.5361159276217222,,,0.006567073380153525
105,1.5955424148589372,,,0.006493774910561776
106,1.46790658980608,,,0.006493774910561776
107,1.5638784408569335,,,0.006493774910561776
108,1.577151808142662,,,0.006493774910561776
109,1.5549898386001586,,,0.006415224342485351
110,1.538872791826725,,,0.006415224342485351
111,1.569701897352934,,,0.006415224342485351
112,1.4760843157768249,0.8740186965942383,77.0,0.006415224342485351
113,1.6106064274907113,,,0.006331559480312319
114,1.4980703227221965,,,0.006331559480312319
115,1.4158633418381215,,,0.006331559480312319
116,1.5472780548036098,,,0.006331559480312319
117,1.4952280588448048,,,0.006242927100640443
118,1.4544331815093756,,,0.006242927100640443
119,1.6319720320403577,,,0.006242927100640443
120,1.616349558532238,,,0.006242927100640443
121,1.329811269044876,,,0.0061494826947811505
122,1.5103842332959174,,,0.0061494826947811505
123,1.514912485331297,,,0.0061494826947811505
124,1.51370562762022,,,0.0061494826947811505
125,1.4732227049767972,,,0.006051390195974943
126,1.6193874537944795,,,0.006051390195974943
127,1.4826990738511086,,,0.006051390195974943
128,1.4041822902858256,0.7321950561523437,81.84,0.006051390195974943
129,1.5203993067145347,,,0.005948821691796782
130,1.5781235806643963,,,0.005948821691796782
131,1.4103559639304877,,,0.005948821691796782
132,1.4438694678246975,,,0.005948821691796782
133,1.453452380746603,,,0.005841957122256007
134,1.5350102335214615,,,0.005841957122256007
135,1.3879424929618835,,,0.005841957122256007
136,1.3287903122603892,,,0.005841957122256007
137,1.4552162386476994,,,0.005730983964120417
138,1.498295558989048,,,0.005730983964120417
139,1.506861287727952,,,0.005730983964120417
140,1.4188125401735305,,,0.005730983964120417
141,1.6885009676218032,,,0.005616096902018315
142,1.4317376650869846,,,0.005616096902018315
143,1.5076241426169872,,,0.005616096902018315
144,1.5384069632738828,0.744502481842041,81.42,0.005616096902018315
145,1.5417177468538283,,,0.005497497486895514
146,1.5275409065186978,,,0.005497497486895514
147,1.567547620087862,,,0.005497497486895514
148,1.3992037910968065,,,0.005497497486895514
