round,train_loss,val_loss,val_acc,lr
1,1.9074151284992695,,,0.0007000000000000001
2,2.018599346280098,,,0.0007000000000000001
3,2.1414360880851744,,,0.0007000000000000001
4,1.9981029748916626,,,0.0007000000000000001
5,1.8782905712723732,,,0.0011500000000000002
6,1.9080131769180297,,,0.0011500000000000002
7,1.9758565306663514,,,0.0011500000000000002
8,2.0471448436379434,,,0.0011500000000000002
9,1.7778963446617126,,,0.0016000000000000003
10,1.8944999679923058,,,0.0016000000000000003
11,2.1659521043300627,,,0.0016000000000000003
12,1.8459200978279113,,,0.0016000000000000003
13,1.8082389853894711,,,0.00205
14,1.766291531920433,,,0.00205
15,1.8653613790869712,,,0.00205
16,1.8521344996988773,0.7343687084197998,81.04,0.00205
17,1.7819651186466217,,,0.0025
18,1.6883217677474023,,,0.0025
19,1.7695051312446595,,,0.0025
20,1.8549921914935112,,,0.0025
21,1.6574695736169816,,,0.00295
22,1.773724091798067,,,0.00295
23,1.9561429634690284,,,0.00295
24,1.6617933735251427,,,0.00295
25,1.659321991354227,,,0.0034000000000000002
26,1.730890430510044,,,0.0034000000000000002
27,1.834890229254961,,,0.0034000000000000002
28,1.641660837829113,,,0.0034000000000000002
29,1.770339883863926,,,0.00385
30,1.7560407496988772,,,0.00385
31,1.6476827546954156,,,0.00385
32,1.7392850935459137,0.720516976928711,81.66,0.00385
33,1.7800083622336387,,,0.0043
34,1.7904400132596492,,,0.0043
35,1.6752287238836288,,,0.0043
36,1.7014175996184349,,,0.0043
37,1.5631626106798648,,,0.00475
38,1.7407978408038616,,,0.00475
39,1.6838908664882184,,,0.00475
40,1.8356958083808421,,,0.00475
41,1.6802349969744683,,,0.005200000000000001
42,1.6862971726804972,,,0.005200000000000001
43,1.6925925865769387,,,0.005200000000000001
44,1.802627233415842,,,0.005200000000000001
45,1.4757853597402573,,,0.0056500000000000005
46,1.6834078118205071,,,0.0056500000000000005
47,1.7350050032138824,,,0.0056500000000000005
48,1.7375468388199806,0.7467082736968994,81.44,0.0056500000000000005
49,1.8429987221956252,,,0.0061
50,1.7151321548968554,,,0.0061
51,1.7246705539524556,,,0.0061
52,1.7213982567191124,,,0.0061
53,1.6010929066687822,,,0.007
54,1.5994957704097033,,,0.007
55,1.6498477540910244,,,0.007
56,1.660601183772087,,,0.007
57,1.6293117091059686,,,0.006996929905346005
58,1.6937311992049218,,,0.006996929905346005
59,1.6880177304148674,,,0.006996929905346005
60,1.7022522896528245,,,0.006996929905346005
61,1.566068248450756,,,0.006987725007373265
62,1.6040496345609427,,,0.006987725007373265
63,1.5281593851745128,,,0.006987725007373265
64,1.6732433699071407,0.7521951194763183,81.1,0.006987725007373265
65,1.6213872350752354,,,0.0069724014546006735
66,1.7703311800956727,,,0.0069724014546006735
67,1.6024962827563285,,,0.0069724014546006735
68,1.5749483115971088,,,0.0069724014546006735
69,1.733543472737074,,,0.006950986129746768
70,1.628697617352009,,,0.006950986129746768
71,1.6856063209474086,,,0.006950986129746768
72,1.662663970887661,,,0.006950986129746768
73,1.5660101771354675,,,0.006923516602568321
74,1.6792432591319084,,,0.006923516602568321
75,1.6681897893548012,,,0.006923516602568321
76,1.6101662665605545,,,0.006923516602568321
77,1.6055677883327006,,,0.00689004106395021
78,1.513959002494812,,,0.00689004106395021
79,1.5126295208930969,,,0.00689004106395021
80,1.5916546054184437,0.7335591567993164,80.86,0.00689004106395021
81,1.619761809706688,,,0.006850618241362237
82,1.5893701434135437,,,0.006850618241362237
83,1.7854631818830966,,,0.006850618241362237
84,1.6894571244716645,,,0.006850618241362237
85,1.5759842082858087,,,0.006805317295831186
86,1.570008572191,,,0.006805317295831186
87,1.6385150402784348,,,0.006805317295831186
88,1.4385765492916107,,,0.006805317295831186
89,1.5946564748883247,,,0.0067542177006088815
90,1.6973009556531906,,,0.0067542177006088815
91,1.5975377276539802,,,0.0067542177006088815
92,1.6524638645350933,,,0.0067542177006088815
93,1.5480896353721618,,,0.0066974091017491045
94,1.6368992388248444,,,0.0066974091017491045
95,1.57016279399395,,,0.0066974091017491045
96,1.6730676881968976,0.7180413764953614,81.98,0.0066974091017491045
97,1.5776949286460877,,,0.006634991160837947
98,1.6708116210997104,,,0.006634991160837947
99,1.4659583210945129,,,0.006634991160837947
100,1.4724808752536773,,,0.006634991160837947
101,1.492468485608697,,,0.006567073380153525
102,1.6604633450508117,,,0.006567073380153525
103,1.6598241701722145,,,0.006567073380153525
104,1.6096971575170755,,,0.006567073380153525
105,1.564874915778637,,,0.006493774910561776
