round,train_loss,val_loss,val_acc,lr
1,12.349084705114365,,,0.0007000000000000001
2,10.667903971672057,,,0.0007000000000000001
3,8.233963817358017,,,0.0007000000000000001
4,8.491413551568986,,,0.0007000000000000001
5,9.660610324144363,,,0.0011500000000000002
6,10.610829800367355,,,0.0011500000000000002
7,7.402381819486618,,,0.0011500000000000002
8,7.878706228733063,,,0.0011500000000000002
9,8.039030683040618,,,0.0016000000000000003
10,9.104291808605193,,,0.0016000000000000003
11,8.332057565450668,,,0.0016000000000000003
12,6.7456199645996096,,,0.0016000000000000003
13,8.126878368854523,,,0.00205
14,9.22762211561203,,,0.00205
15,7.070377397537231,,,0.00205
16,6.071160101890564,7.4766771484375,1.0,0.00205
17,6.495865923166275,,,0.0025
18,6.403401154279709,,,0.0025
19,5.4840455770492555,,,0.0025
20,6.422539466619492,,,0.0025
21,5.42688949406147,,,0.00295
22,6.898677587509155,,,0.00295
23,6.2190561413764955,,,0.00295
24,4.923060569167137,,,0.00295
25,5.713594192266465,,,0.0034000000000000002
26,4.99468492269516,,,0.0034000000000000002
27,5.845342630147934,,,0.0034000000000000002
28,5.399340271949768,,,0.0034000000000000002
29,5.645481756329536,,,0.00385
30,6.35652146935463,,,0.00385
31,5.95531889796257,,,0.00385
32,6.27448273897171,7.74587626953125,1.1,0.00385
33,7.869479796290397,,,0.0043
34,7.117394039034844,,,0.0043
35,7.377292519807815,,,0.0043
36,6.713574981689453,,,0.0043
37,6.98999502658844,,,0.00475
38,6.7946902990341185,,,0.00475
39,6.1337910175323485,,,0.00475
40,5.841615980863571,,,0.00475
41,7.237505787611008,,,0.005200000000000001
42,5.570951470732689,,,0.005200000000000001
43,5.410014361143112,,,0.005200000000000001
44,5.673824059963226,,,0.005200000000000001
45,6.038530868291855,,,0.0056500000000000005
46,5.075694000720977,,,0.0056500000000000005
47,5.475056833028793,,,0.0056500000000000005
48,5.25482577085495,6.868614794921875,1.86,0.0056500000000000005
49,5.396140536665916,,,0.0061
50,6.1766682207584385,,,0.0061
51,5.058395165205002,,,0.0061
52,4.8709441184997555,,,0.0061
53,5.678880861401558,,,0.007
54,6.082216334342957,,,0.007
55,6.355488437414169,,,0.007
56,5.6368463188409805,,,0.007
57,5.1199138879776,,,0.006996929905346005
58,5.126356592774391,,,0.006996929905346005
59,5.208185169100761,,,0.006996929905346005
60,7.575803887844086,,,0.006996929905346005
61,6.3342340052127835,,,0.006987725007373265
62,5.239401090145111,,,0.006987725007373265
63,5.976912862062454,,,0.006987725007373265
64,6.343109956383705,6.6071087890625,1.12,0.006987725007373265
65,5.867471912503243,,,0.0069724014546006735
66,4.185933259129524,,,0.0069724014546006735
67,4.218526646494865,,,0.0069724014546006735
68,4.905843138694763,,,0.0069724014546006735
69,3.845016059279442,,,0.006950986129746768
70,4.434555494785309,,,0.006950986129746768
71,4.21262640953064,,,0.006950986129746768
72,3.569187331199646,,,0.006950986129746768
73,4.247451129555702,,,0.006923516602568321
74,3.3875884145498274,,,0.006923516602568321
75,4.353477370738983,,,0.006923516602568321
76,4.020146086812019,,,0.006923516602568321
77,4.296606138348579,,,0.00689004106395021
78,4.238125795125962,,,0.00689004106395021
79,3.6814850956201552,,,0.00689004106395021
80,3.990645721554756,5.649261865234375,2.2,0.00689004106395021
81,3.5485500633716582,,,0.006850618241362237
82,3.4218805223703384,,,0.006850618241362237
83,3.6644378334283827,,,0.006850618241362237
84,3.335203266143799,,,0.006850618241362237
85,3.3155373692512513,,,0.006805317295831186
86,3.1687220722436904,,,0.006805317295831186
87,3.4602458626031876,,,0.006805317295831186
88,3.1608721941709517,,,0.006805317295831186
89,3.0670193254947664,,,0.0067542177006088815
90,3.1765409499406814,,,0.0067542177006088815
91,2.8120444476604463,,,0.0067542177006088815
92,3.0484107762575148,,,0.0067542177006088815
93,3.1278679758310317,,,0.0066974091017491045
94,2.954105240106583,,,0.0066974091017491045
95,3.1188683927059175,,,0.0066974091017491045
96,2.8923717617988585,4.774577685546875,4.14,0.0066974091017491045
97,2.786031702160835,,,0.006634991160837947
98,3.021982502937317,,,0.006634991160837947
99,2.6914071649312974,,,0.006634991160837947
100,2.6346489906311037,,,0.006634991160837947
101,2.7060400247573853,,,0.006567073380153525
102,2.9492380738258364,,,0.006567073380153525
103,2.5126224964857102,,,0.006567073380153525
104,2.747796019911766,,,0.006567073380153525
105,2.961992955207825,,,0.006493774910561776
106,2.9578618109226227,,,0.006493774910561776
107,2.6028628677129744,,,0.006493774910561776
108,2.6036332339048385,,,0.006493774910561776
109,2.7569317281246186,,,0.006415224342485351
110,2.7583366692066194,,,0.006415224342485351
111,2.7991359174251556,,,0.006415224342485351
112,2.7201446026563643,4.867377685546875,4.18,0.006415224342485351
113,2.651339116692543,,,0.006331559480312319
114,2.766202512383461,,,0.006331559480312319
115,2.453274297714233,,,0.006331559480312319
116,2.636383044719696,,,0.006331559480312319
117,2.5450665950775146,,,0.006242927100640443
118,3.041005623340607,,,0.006242927100640443
119,2.90228728055954,,,0.006242927100640443
120,2.770499697327614,,,0.006242927100640443
121,2.5924318462610243,,,0.0061494826947811505
122,2.558917534351349,,,0.0061494826947811505
123,2.5519737720489504,,,0.0061494826947811505
124,2.6715262830257416,,,0.0061494826947811505
125,2.5586879432201384,,,0.006051390195974943
126,2.599404786527157,,,0.006051390195974943
127,2.6858755230903624,,,0.006051390195974943
128,2.515954229235649,4.180381481933594,8.0,0.006051390195974943
129,2.309672462940216,,,0.005948821691796782
130,2.4972455501556396,,,0.005948821691796782
131,2.6554736644029617,,,0.005948821691796782
132,2.6574406176805496,,,0.005948821691796782
133,2.377792853116989,,,0.005841957122256007
134,2.661098912358284,,,0.005841957122256007
135,2.7565139800310137,,,0.005841957122256007
136,2.61758468747139,,,0.005841957122256007
137,2.4363857835531233,,,0.005730983964120417
138,2.5031708061695097,,,0.005730983964120417
139,2.40204399228096,,,0.005730983964120417
140,2.2636325374245643,,,0.005730983964120417
141,2.452508744597435,,,0.005616096902018315
142,2.3588548988103866,,,0.005616096902018315
143,2.3797526717185975,,,0.005616096902018315
144,2.5002733021974564,3.926139892578125,11.56,0.005616096902018315
145,2.1929008781909944,,,0.005497497486895514
146,2.421350692212582,,,0.005497497486895514
147,2.4596569180488586,,,0.005497497486895514
148,2.3089195877313613,,,0.005497497486895514
149,2.2491328328847886,,,0.00537539378242649
150,2.223779574036598,,,0.00537539378242649
151,2.3207743361592295,,,0.00537539378242649
152,2.2780420988798142,,,0.00537539378242649
153,2.4885079234838487,,,0.005250000000000002
154,2.209818701446056,,,0.005250000000000002
155,2.155593005567789,,,0.005250000000000002
156,2.560241550207138,,,0.005250000000000002
157,2.4416766688227654,,,0.005121536122919519
158,2.219805046916008,,,0.005121536122919519
159,2.2632978692650796,,,0.005121536122919519
160,2.2216195061802866,3.3655195861816405,18.14,0.005121536122919519
161,2.1294552728533747,,,0.004990227520477757
162,2.3783410415053368,,,0.004990227520477757
163,2.0612188071012496,,,0.004990227520477757
164,2.04432582706213,,,0.004990227520477757
165,2.097613017261028,,,0.004856304552582363
166,2.0562268674373625,,,0.004856304552582363
167,2.1276821225881575,,,0.004856304552582363
168,2.134359247982502,,,0.004856304552582363
169,2.1021753028035164,,,0.004720002165626356
170,2.0710156589746473,,,0.004720002165626356
171,2.06770733743906,,,0.004720002165626356
172,2.0359740436077116,,,0.004720002165626356
173,2.391822400689125,,,0.004581559480312319
174,2.198231070488691,,,0.004581559480312319
175,1.9837734632194042,,,0.004581559480312319
176,2.039167708158493,3.33900989074707,18.88,0.004581559480312319
177,2.137681170552969,,,0.004441219372153433
178,2.080124777555466,,,0.004441219372153433
179,2.2515965670347216,,,0.004441219372153433
180,2.1208755314350127,,,0.004441219372153433
181,1.9683040231466293,,,0.0042992280453872985
182,2.1271159082651137,,,0.0042992280453872985
183,2.104036492109299,,,0.0042992280453872985
184,2.08422609269619,,,0.0042992280453872985
185,1.9789744734764099,,,0.00415583460105004
186,2.0044650807976723,,,0.00415583460105004
187,2.0681921914219856,,,0.00415583460105004
188,2.1433535985648633,,,0.00415583460105004
189,1.9856323294341565,,,0.0040112905999684445
190,2.005121996998787,,,0.0040112905999684445
191,1.9708977773785592,,,0.0040112905999684445
192,1.8187800601124764,3.155876605224609,19.12,0.0040112905999684445
