round,train_loss,val_loss,val_acc,lr
1,16.36312068104744,,,0.0007000000000000001
2,9.458030620217324,,,0.0007000000000000001
3,10.388772410154342,,,0.0011500000000000002
4,7.820969924330711,,,0.0011500000000000002
5,7.276210650801659,,,0.0016000000000000003
6,7.314800721406937,,,0.0016000000000000003
7,6.6349147111177444,,,0.00205
8,7.866139510273934,10.42999833984375,1.0,0.00205
9,8.62711823284626,,,0.0025
10,7.2332371234893795,,,0.0025
11,8.05916503071785,,,0.00295
12,7.632515677809716,,,0.00295
13,10.110386849939824,,,0.0034000000000000002
14,7.480888256430626,,,0.0034000000000000002
15,6.891966573894024,,,0.00385
16,6.272464148700237,11.07430750732422,1.0,0.00385
17,9.679667294025421,,,0.0043
18,7.146523125469685,,,0.0043
19,8.974546295404433,,,0.00475
20,7.009116551280021,,,0.00475
21,5.137404696643353,,,0.005200000000000001
22,4.357045505940914,,,0.005200000000000001
23,6.566203400492668,,,0.0056500000000000005
24,5.384676606953144,8.249611376953125,1.28,0.0056500000000000005
25,4.548381015658379,,,0.0061
26,4.842541918158531,,,0.0061
27,4.2873865336179735,,,0.007
28,5.474645461142063,,,0.007
29,4.752227342128753,,,0.006996929905346005
30,3.97674225717783,,,0.006996929905346005
31,3.348154491186142,,,0.006987725007373265
32,2.746692533791065,5.90944853515625,2.36,0.006987725007373265
33,2.9026934295892715,,,0.0069724014546006735
34,2.780183473229408,,,0.0069724014546006735
35,2.8098099410533903,,,0.006950986129746768
36,2.77567341029644,,,0.006950986129746768
37,2.5123663797974585,,,0.006923516602568321
38,2.4504376515746116,,,0.006923516602568321
39,2.5517153978347777,,,0.00689004106395021
40,2.4975474894046785,5.00081962890625,2.5,0.00689004106395021
41,2.3714507192373278,,,0.006850618241362237
42,2.4054726660251617,,,0.006850618241362237
43,2.4862329021096228,,,0.006805317295831186
44,2.3964922457933424,,,0.006805317295831186
45,2.4968331933021544,,,0.0067542177006088815
46,2.5291056394577027,,,0.0067542177006088815
47,2.475975814461708,,,0.0066974091017491045
48,2.299294274300337,5.07485205078125,3.12,0.0066974091017491045
49,2.614164134860039,,,0.006634991160837947
50,2.412434323132038,,,0.006634991160837947
51,2.426505560427904,,,0.006567073380153525
52,2.392506615072489,,,0.006567073380153525
53,2.283571918308735,,,0.006493774910561776
54,2.4092514708638193,,,0.006493774910561776
55,2.240532337129116,,,0.006415224342485351
56,2.3871768742799757,4.900395458984375,3.62,0.006415224342485351
57,2.182553894072771,,,0.006331559480312319
58,2.349286375939846,,,0.006331559480312319
59,2.192093239724636,,,0.006242927100640443
60,2.2147091910243035,,,0.006242927100640443
61,2.284675645828247,,,0.0061494826947811505
62,2.1147787354886534,,,0.0061494826947811505
63,2.225647908449173,,,0.006051390195974943
64,2.203382298350334,4.408856103515625,7.22,0.006051390195974943
65,2.292588363587856,,,0.005948821691796782
66,2.1856510035693644,,,0.005948821691796782
67,2.2796433314681055,,,0.005841957122256007
68,2.1997613593935967,,,0.005841957122256007
69,2.107940326631069,,,0.005730983964120417
70,2.143657436966896,,,0.005730983964120417
71,2.030247104540467,,,0.005616096902018315
72,2.138050001859665,4.266181591796875,8.06,0.005616096902018315
73,2.08364592641592,,,0.005497497486895514
74,1.9824056789278983,,,0.005497497486895514
75,1.9289849907159806,,,0.00537539378242649
76,2.0061351425945757,,,0.00537539378242649
77,2.0021466322243215,,,0.005250000000000002
78,1.9837457932531835,,,0.005250000000000002
79,2.004622823745012,,,0.005121536122919519
80,1.9926779836416244,3.933935461425781,7.66,0.005121536122919519
81,2.0205286867916583,,,0.004990227520477757
82,1.9121553804725409,,,0.004990227520477757
83,1.9489432714879513,,,0.004856304552582363
84,1.9439992260187864,,,0.004856304552582363
85,1.8811385802924634,,,0.004720002165626356
86,1.8439068663865328,,,0.004720002165626356
87,1.871082803606987,,,0.004581559480312319
88,1.8345147736370564,3.72927470703125,12.52,0.004581559480312319
89,1.8908955961465836,,,0.004441219372153433
90,1.824478017166257,,,0.004441219372153433
91,1.850067649409175,,,0.0042992280453872985
92,1.8010908234864473,,,0.0042992280453872985
93,1.7225873999297618,,,0.00415583460105004
94,1.7374171525239945,,,0.00415583460105004
95,1.7443125661462546,,,0.0040112905999684445
96,1.757683376967907,3.297265686035156,20.5,0.0040112905999684445
